what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1510671422837
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1510671423439
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1510671423898
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1510671424275
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1510671427344
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1510671429448
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1510671437525
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1510671438153
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1510671448416
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1510671451686
